movie_id,movie_title,release_date,release_year,budget,revenue,profit,popularity
503,Poseidon,2006-05-12,2006,160000000,181674817,21674817,6.581669
504,Monster,2003-11-16,2003,8000000,60378584,52378584,7.189024
505,Johnny Handsome,1989-09-12,1989,20000000,7237794,-12762206,9.059459
506,Marnie,1964-07-09,1964,2135161,7000000,4864839,6.409094
507,Killing Zoe,1993-10-01,1993,1500000,418961,-1081039,4.948569
508,Love Actually,2003-09-07,2003,40000000,244931766,204931766,10.586815
509,Notting Hill,1999-05-13,1999,42000000,363889678,321889678,9.874043
510,One Flew Over the Cuckoo's Nest,1975-11-18,1975,3000000,108981275,105981275,35.529554
511,The Promised Land,1975-02-21,1975,0,0,0,0.902102
512,Scoop,2006-07-27,2006,4000000,31584901,27584901,8.16339
513,Fire,1996-09-06,1996,0,501533,501533,5.398354
521,Dial M for Murder,1954-05-29,1954,1400000,3000000,1600000,7.853231
522,Ed Wood,1994-09-27,1994,18000000,5887457,-12112543,11.720358
523,Requiem,2006-03-02,2006,0,0,0,2.457138
524,Casino,1995-11-22,1995,52000000,116112375,64112375,10.137389
525,The Blues Brothers,1980-06-17,1980,27000000,115229890,88229890,10.076901
526,Ladyhawke,1985-03-27,1985,20000000,18432000,-1568000,8.157587
527,Once Were Warriors,1994-09-02,1994,0,2201126,2201126,4.025276
530,A Grand Day Out,1990-05-18,1990,0,0,0,7.617298
531,The Wrong Trousers,1993-12-17,1993,0,0,0,7.771233
532,A Close Shave,1995-12-24,1995,0,0,0,6.796858
533,The Curse of the Were-Rabbit,2005-09-04,2005,30000000,192452832,162452832,11.766244
534,Terminator Salvation,2009-05-20,2009,200000000,371353001,171353001,16.507496
535,Flashdance,1983-04-14,1983,4000000,92921203,88921203,9.888958
537,Not Here to Be Loved,2005-10-12,2005,0,0,0,1.078297
539,Psycho,1960-06-16,1960,806948,32000000,31193052,36.826309
540,D.E.B.S.,2004-01-21,2004,3500000,0,-3500000,5.161493
541,The Man with the Golden Arm,1955-12-14,1955,0,0,0,3.353068
542,The Crime of Padre Amaro,2002-10-01,2002,1800000,0,-1800000,2.195447
543,Blackmail,1929-06-30,1929,0,0,0,3.956703
544,There's Something About Mary,1998-07-15,1998,23000000,369884651,346884651,11.688958
546,Transamerica,2005-12-23,2005,1000000,13350369,12350369,7.398205
547,The Horse Whisperer,1998-05-14,1998,60000000,186883563,126883563,7.685548
548,Rashomon,1950-12-26,1950,250000,96568,-153432,9.887355
549,Basquiat,1996-08-09,1996,2962051,3011195,49144,4.797674
550,Fight Club,1999-10-15,1999,63000000,100853753,37853753,63.869599
551,The Poseidon Adventure,1972-12-01,1972,5000000,84563118,79563118,10.341849
552,Bread and Tulips,2000-03-03,2000,0,0,0,2.916247
553,Dogville,2003-05-19,2003,10000000,16680836,6680836,9.808595
554,The Cuckoo,2002-01-01,2002,0,0,0,2.481165
557,Spider-Man,2002-05-01,2002,139000000,821708551,682708551,29.413341
558,Spider-Man 2,2004-06-25,2004,200000000,783766341,583766341,10.834506
559,Spider-Man 3,2007-05-01,2007,258000000,890871626,632871626,27.614265
560,Secret Beyond the Door,1948-01-01,1948,0,0,0,2.842257
561,Constantine,2005-02-08,2005,100000000,230884728,130884728,9.615691
562,Die Hard,1988-07-15,1988,28000000,140767956,112767956,16.640522
563,Starship Troopers,1997-11-06,1997,105000000,121214377,16214377,14.412644
564,The Mummy,1999-04-16,1999,80000000,415885488,335885488,23.984065
565,The Ring,2002-10-18,2002,48000000,249348933,201348933,13.740965
567,Rear Window,1954-08-01,1954,1000000,36764313,35764313,17.911314
568,Apollo 13,1995-06-30,1995,52000000,355237933,303237933,18.761467
570,Fat Girl,2001-03-07,2001,0,0,0,2.063604
571,The Birds,1963-03-28,1963,2500000,11403529,8903529,11.591462
572,Next Door,2005-03-10,2005,2400000,0,-2400000,6.619629
573,Frenzy,1972-05-25,1972,3500000,12600000,9100000,5.316387
574,The Man Who Knew Too Much,1956-06-01,1956,2500000,10250000,7750000,12.547763
575,The Experiment,2001-03-07,2001,0,0,0,7.881933
576,The Wild Bunch,1969-06-17,1969,6244087,638641,-5605446,11.722424
577,To Die For,1995-05-20,1995,20000000,21284514,1284514,10.448481
578,Jaws,1975-06-18,1975,7000000,470654000,463654000,19.726114
579,Jaws 2,1978-06-16,1978,20000000,187884007,167884007,11.21306
580,Jaws: The Revenge,1987-07-17,1987,23000000,51881013,28881013,9.327986
581,Dances with Wolves,1990-11-09,1990,22000000,424208848,402208848,11.654349
582,The Lives of Others,2006-03-15,2006,2000000,70000000,68000000,9.02255
583,Life of Brian,1979-08-17,1979,4000000,20045115,16045115,10.714173
584,2 Fast 2 Furious,2003-06-05,2003,76000000,236350661,160350661,2.32462
585,"Monsters, Inc.",2001-11-01,2001,115000000,562816256,447816256,26.419962
586,Wag the Dog,1997-12-25,1997,15000000,64256513,49256513,7.603652
587,Big Fish,2003-12-25,2003,70000000,122919055,52919055,14.739983
588,Silent Hill,2006-04-21,2006,50000000,97607453,47607453,7.938457
590,The Hours,2002-12-27,2002,25000000,41597830,16597830,14.686487
591,The Da Vinci Code,2006-05-17,2006,125000000,767820459,642820459,18.566706
592,The Conversation,1974-04-07,1974,1600000,4420000,2820000,13.245638
593,Solaris,1972-03-20,1972,0,0,0,11.059785
594,The Terminal,2004-06-17,2004,60000000,219417255,159417255,14.092373
595,To Kill a Mockingbird,1962-12-25,1962,2000000,13129846,11129846,14.284787
596,The Grapes of Wrath,1940-03-15,1940,750000,0,-750000,9.668636
597,Titanic,1997-11-18,1997,200000000,1845034188,1645034188,26.88907
598,City of God,2002-02-05,2002,3300000,30641770,27341770,14.95927
599,Sunset Boulevard,1950-08-10,1950,1752000,5000000,3248000,11.709777
600,Full Metal Jacket,1987-06-26,1987,17000000,46357676,29357676,13.94148
601,E.T. the Extra-Terrestrial,1982-04-03,1982,10500000,792965326,782465326,19.358546
602,Independence Day,1996-06-25,1996,75000000,816969268,741969268,17.634197
603,The Matrix,1999-03-30,1999,63000000,463517383,400517383,33.366332
604,The Matrix Reloaded,2003-05-15,2003,150000000,738599701,588599701,16.229317
605,The Matrix Revolutions,2003-11-05,2003,150000000,424988211,274988211,15.368205
606,Out of Africa,1985-12-20,1985,31000000,128499205,97499205,14.004074
607,Men in Black,1997-07-02,1997,90000000,589390539,499390539,15.781024
608,Men in Black II,2002-07-03,2002,140000000,441818803,301818803,16.775716
609,Poltergeist,1982-06-04,1982,10700000,122200000,111500000,11.776326
612,Munich,2005-12-22,2005,70000000,130358911,60358911,9.668761
613,Downfall,2004-09-08,2004,18339750,92180910,73841160,7.69224
614,Wild Strawberries,1957-12-26,1957,0,0,0,6.89416
615,The Passion of the Christ,2004-02-25,2004,30000000,611899420,581899420,13.194168
616,The Last Samurai,2003-12-05,2003,140000000,456758981,316758981,19.582325
617,Wild Things,1998-03-20,1998,20000000,67200000,47200000,13.924623
618,The Birth of a Nation,1915-02-08,1915,100000,11000000,10900000,5.113205
619,The Bodyguard,1992-11-25,1992,25000000,411006740,386006740,9.805017
620,Ghostbusters,1984-06-07,1984,30000000,295212467,265212467,22.089729
621,Grease,1978-07-07,1978,6000000,181813770,175813770,7.854899
622,The Ninth Gate,1999-08-24,1999,38000000,58401898,20401898,11.316349
623,A Fish Called Wanda,1988-07-15,1988,7500000,62493712,54993712,11.400353
624,Easy Rider,1969-05-07,1969,360000,0,-360000,8.635841
625,The Killing Fields,1984-11-02,1984,14400000,34700291,20300291,11.460364
626,Un chien andalou,1929-06-05,1929,0,0,0,6.051472
627,Trainspotting,1996-02-23,1996,4000000,16491080,12491080,19.348466
628,Interview with the Vampire,1994-11-11,1994,60000000,223664608,163664608,11.970205
629,The Usual Suspects,1995-07-19,1995,6000000,23341568,17341568,16.302466
630,The Wizard of Oz,1939-08-15,1939,2777000,33754967,30977967,22.064932
631,Sunrise: A Song of Two Humans,1927-09-23,1927,0,121,121,4.249695
632,Stalag 17,1953-05-29,1953,1661530,0,-1661530,9.47371
633,Soldier of Orange,1977-09-22,1977,2300000,0,-2300000,2.348745
634,Bridget Jones's Diary,2001-04-13,2001,25000000,281929795,256929795,10.780524
635,Angel Heart,1987-03-06,1987,17000000,17185632,185632,7.290872
636,THX 1138,1971-03-11,1971,777000,2437000,1660000,8.152085
637,Life Is Beautiful,1997-12-20,1997,20000000,229400000,209400000,39.39497
638,Lost Highway,1997-01-15,1997,15000000,3675201,-11324799,8.449722
639,When Harry Met Sally...,1989-07-21,1989,16000000,92823546,76823546,8.34322
640,Catch Me If You Can,2002-12-25,2002,52000000,352114312,300114312,19.833077
641,Requiem for a Dream,2000-10-27,2000,4500000,7390108,2890108,6.874828
642,Butch Cassidy and the Sundance Kid,1969-09-23,1969,6000000,102308889,96308889,6.714577
643,Battleship Potemkin,1925-12-24,1925,0,45100,45100,12.912845
644,A.I. Artificial Intelligence,2001-06-29,2001,100000000,235926552,135926552,13.249364
646,Dr. No,1962-10-04,1962,950000,59600000,58650000,19.931606
647,Final Fantasy VII: Advent Children,2005-07-14,2005,0,0,0,15.260291
648,Beauty and the Beast,1946-10-29,1946,0,0,0,4.798852
649,Belle de Jour,1967-05-24,1967,0,0,0,10.142662
650,Boyz n the Hood,1991-07-12,1991,6500000,57504069,51004069,6.866506
651,M*A*S*H,1970-01-24,1970,3500000,81600000,78100000,7.701349
652,Troy,2004-05-13,2004,175000000,497409852,322409852,15.387275
653,Nosferatu,1922-03-15,1922,0,0,0,7.435873
654,On the Waterfront,1954-06-22,1954,910000,9600000,8690000,18.211093
655,"Paris, Texas",1984-05-19,1984,1746964,2181987,435023,11.635837
657,From Russia with Love,1963-10-11,1963,2000000,78898765,76898765,12.536729
658,Goldfinger,1964-09-17,1964,2500000,124881062,122381062,13.78884
659,The Tin Drum,1979-05-02,1979,0,0,0,5.614456
660,Thunderball,1965-12-16,1965,5500000,141195658,135695658,10.517835
661,The Marriage of Maria Braun,1979-02-20,1979,0,0,0,2.617272
662,La Jetée,1962-02-16,1962,0,0,0,7.282665
663,Saw IV,2007-10-25,2007,10000000,139352633,129352633,12.233863
664,Twister,1996-05-10,1996,92000000,494471524,402471524,8.739144
665,Ben-Hur,1959-12-26,1959,15000000,146900000,131900000,14.319743
666,Central Station,1998-01-16,1998,2900000,5596708,2696708,4.919716
667,You Only Live Twice,1967-06-12,1967,9500000,111584787,102084787,10.359669
668,On Her Majesty's Secret Service,1969-12-12,1969,6500000,81974493,75474493,9.356264
669,Nanook of the North,1922-06-11,1922,53000,0,-53000,2.593681
670,Oldboy,2003-01-01,2003,3000000,14980005,11980005,10.616859
671,Harry Potter and the Philosopher's Stone,2001-11-16,2001,125000000,976475550,851475550,38.187238
672,Harry Potter and the Chamber of Secrets,2002-11-13,2002,100000000,876688482,776688482,29.741452
673,Harry Potter and the Prisoner of Azkaban,2004-05-31,2004,130000000,789804554,659804554,28.460276
674,Harry Potter and the Goblet of Fire,2005-11-05,2005,150000000,895921036,745921036,24.903058
675,Harry Potter and the Order of the Phoenix,2007-06-28,2007,150000000,938212738,788212738,21.3643
676,Pearl Harbor,2001-05-21,2001,140000000,449220945,309220945,11.419388
677,Olympia Part One: Festival of the Nations,1938-04-20,1938,0,0,0,1.530927
678,Out of the Past,1947-11-13,1947,0,0,0,5.34379
679,Aliens,1986-07-18,1986,18500000,183316455,164816455,21.761179
680,Pulp Fiction,1994-09-10,1994,8000000,213928762,205928762,140.950236
681,Diamonds Are Forever,1971-12-13,1971,7200000,116019547,108819547,12.00491
682,The Man with the Golden Gun,1974-12-01,1974,7000000,97572000,90572000,12.127492
685,Olympia Part Two: Festival of Beauty,1938-04-20,1938,0,0,0,0.818906
686,Contact,1997-07-11,1997,90000000,171120329,81120329,14.374866
687,Dead Man Walking,1995-12-29,1995,11000000,39363635,28363635,6.891317
688,The Bridges of Madison County,1995-05-28,1995,24000000,182016617,158016617,5.951077
689,The Travelling Players,1975-01-01,1975,0,0,0,1.045352
690,Pickpocket,1959-12-16,1959,0,0,0,4.571519
691,The Spy Who Loved Me,1977-07-07,1977,14000000,185438673,171438673,9.781451
692,Pink Flamingos,1972-03-12,1972,12000,6000000,5988000,5.738871
693,Meet the Fockers,2004-12-22,2004,80000000,516642939,436642939,11.876386
694,The Shining,1980-05-22,1980,19000000,44017374,25017374,19.611589
695,Short Cuts,1993-09-05,1993,0,6110979,6110979,8.829337
696,Manhattan,1979-04-25,1979,0,39946780,39946780,12.050759
697,October (Ten Days that Shook the World),1928-01-20,1928,0,0,0,0.828625
698,Moonraker,1979-06-26,1979,34000000,210308099,176308099,10.576273
699,For Your Eyes Only,1981-06-23,1981,28000000,195312802,167312802,9.765123
700,Octopussy,1983-06-05,1983,27500000,187500000,160000000,10.619302
701,Our Hospitality,1923-11-19,1923,0,0,0,2.830289
702,A Streetcar Named Desire,1951-09-18,1951,1800000,8000000,6200000,7.301719
703,Annie Hall,1977-04-19,1977,4000000,38251425,34251425,18.146043
704,A Hard Day's Night,1964-07-06,1964,560000,12299668,11739668,5.719266
705,All About Eve,1950-11-09,1950,1400000,63463,-1336537,12.06308
706,Effi Briest,1974-06-20,1974,0,0,0,0.007319
707,A View to a Kill,1985-05-24,1985,30000000,152427960,122427960,12.840798
708,The Living Daylights,1987-06-29,1987,40000000,191185897,151185897,12.189038
709,Licence to Kill,1989-07-07,1989,32000000,156167015,124167015,11.137888
710,GoldenEye,1995-11-16,1995,58000000,352194034,294194034,14.686036
711,Finding Forrester,2000-12-21,2000,43000000,80049764,37049764,10.536255
712,Four Weddings and a Funeral,1994-03-09,1994,6000000,254700832,248700832,8.990345
713,The Piano,1993-05-19,1993,7000000,116700000,109700000,7.436758
714,Tomorrow Never Dies,1997-12-11,1997,110000000,333011068,223011068,17.159576
742,Together,2000-08-25,2000,0,0,0,3.358638
744,Top Gun,1986-05-16,1986,15000000,356830601,341830601,20.301019
745,The Sixth Sense,1999-08-06,1999,40000000,672806292,632806292,18.449169
746,The Last Emperor,1987-10-21,1987,23000000,43984230,20984230,11.076971
747,Shaun of the Dead,2004-04-09,2004,4000000,30039392,26039392,14.902948
750,Murder She Said,1961-01-01,1961,0,0,0,7.261845
751,Murder at the Gallop,1963-01-01,1963,0,0,0,7.282583
752,V for Vendetta,2006-03-15,2006,54000000,132511035,78511035,20.214422
753,Faces,1968-11-24,1968,275000,0,-275000,7.918418
754,Face/Off,1997-06-27,1997,80000000,245676146,165676146,11.467391
755,From Dusk Till Dawn,1996-01-19,1996,19000000,25836616,6836616,15.339153
756,Fantasia,1940-11-13,1940,2280000,83320000,81040000,8.03796
757,Murder Most Foul,1964-03-01,1964,0,0,0,3.119101
758,Murder Ahoy,1964-06-01,1964,0,0,0,1.954245
759,Gentlemen Prefer Blondes,1953-07-14,1953,0,0,0,7.174547
760,The Mad Adventures of Rabbi Jacob,1973-10-17,1973,0,0,0,7.18207
761,The Wing or the Thigh,1976-10-27,1976,0,0,0,6.218351
762,Monty Python and the Holy Grail,1975-03-13,1975,400000,5028948,4628948,10.43389
763,Braindead,1992-08-13,1992,3000000,242623,-2757377,13.645568
764,The Evil Dead,1981-10-15,1981,350000,29400000,29050000,10.421679
765,Evil Dead II,1987-03-13,1987,3600000,5923044,2323044,13.520764
766,Army of Darkness,1992-10-09,1992,11000000,0,-11000000,10.704612
767,Harry Potter and the Half-Blood Prince,2009-07-07,2009,250000000,933959197,683959197,19.083723
768,From Hell,2001-10-19,2001,35000000,74558115,39558115,7.79014
769,GoodFellas,1990-09-12,1990,25000000,46836394,21836394,15.424092
770,Gone with the Wind,1939-12-15,1939,4000000,400176459,396176459,14.240357
771,Home Alone,1990-11-09,1990,18000000,476684675,458684675,0.702543
772,Home Alone 2: Lost in New York,1992-11-19,1992,18000000,358991681,340991681,13.293722
773,Little Miss Sunshine,2006-07-26,2006,8000000,100523181,92523181,5.320117
774,Workers Leaving the Lumière Factory,1895-06-10,1895,0,0,0,0.693917
775,A Trip to the Moon,1902-09-01,1902,5985,0,-5985,6.321801
776,The Rules of the Game,1939-06-08,1939,8847685,0,-8847685,5.568997
777,Grand Illusion,1937-06-04,1937,0,0,0,6.02384
778,Monsieur  Hulot's Holiday,1953-02-26,1953,0,0,0,4.328916
779,Vampyr,1932-05-06,1932,0,0,0,4.320771
780,The Passion of Joan of Arc,1928-04-21,1928,0,0,0,8.903953
781,Wintersleepers,1997-10-30,1997,0,0,0,1.781979
782,Gattaca,1997-09-07,1997,36000000,12532777,-23467223,12.89312
783,Gandhi,1982-11-30,1982,22000000,77737889,55737889,12.383755
784,Kolya,1996-05-05,1996,0,5770254,5770254,13.947867
786,Almost Famous,2000-09-15,2000,60000000,47383689,-12616311,9.086699
787,Mr. & Mrs. Smith,2005-06-07,2005,110000000,478207520,368207520,15.724373
788,Mrs. Doubtfire,1993-11-24,1993,25000000,441286195,416286195,11.16553
789,Closely Watched Trains,1966-11-18,1966,0,0,0,2.160866
790,The Fog,1980-02-08,1980,1000000,21378361,20378361,9.194572
791,The Fog,2005-10-14,2005,18000000,46201432,28201432,9.929809
792,Platoon,1986-12-18,1986,6000000,138530565,132530565,18.206972
793,Blue Velvet,1986-08-01,1986,6000000,8551228,2551228,7.882247
794,The Omen,1976-06-06,1976,2800000,60922980,58122980,16.641277
795,City of Angels,1998-04-10,1998,55000000,198685114,143685114,8.228219
796,Cruel Intentions,1999-03-05,1999,10500000,75902208,65402208,8.181065
797,Persona,1966-10-18,1966,0,0,0,8.862628
798,Pünktchen und Anton,1953-08-26,1953,0,0,0,0.076325
799,Annaluise & Anton,1999-03-11,1999,0,0,0,0.309062
800,Los Olvidados,1950-11-09,1950,0,0,0,3.563355
801,"Good Morning, Vietnam",1987-12-23,1987,13000000,123922370,110922370,9.023282
802,Lolita,1962-06-13,1962,2000000,9250000,7250000,9.551293
803,Night and Fog,1955-01-01,1955,0,0,0,11.144661
804,Roman Holiday,1953-09-02,1953,1500000,12000000,10500000,11.954806
805,Rosemary's Baby,1968-06-12,1968,3200000,33395426,30195426,11.504558
806,The Omen,2006-06-06,2006,25000000,119188334,94188334,5.670679
807,Se7en,1995-09-22,1995,33000000,327311859,294311859,18.45743
808,Shrek,2001-05-16,2001,60000000,484409218,424409218,17.987728
809,Shrek 2,2004-05-19,2004,150000000,919838758,769838758,16.22986
810,Shrek the Third,2007-05-17,2007,160000000,798958165,638958165,14.072479
811,Silent Running,1972-03-09,1972,1000000,0,-1000000,14.108597
812,Aladdin,1992-11-25,1992,28000000,504050219,476050219,16.357419
813,Airplane!,1980-07-02,1980,3500000,83453539,79953539,13.063203
814,An American Werewolf in London,1981-08-21,1981,10000000,31973249,21973249,13.390802
815,Animal Farm,1999-10-03,1999,23000000,0,-23000000,2.33561
816,Austin Powers: International Man of Mystery,1997-05-02,1997,16500000,67683989,51183989,11.749159
817,Austin Powers: The Spy Who Shagged Me,1999-06-08,1999,33000000,310940086,277940086,13.984182
818,Austin Powers in Goldmember,2002-07-26,2002,63000000,296655431,233655431,8.786653
819,Sleepers,1996-10-18,1996,44000000,165615285,121615285,9.198283
820,JFK,1991-12-20,1991,40000000,205405498,165405498,13.813146
821,Judgment at Nuremberg,1961-12-01,1961,3000000,10000000,7000000,9.697105
822,The Music Room,1958-10-10,1958,0,0,0,1.28194
823,Jin-Roh: The Wolf Brigade,1999-11-17,1999,0,0,0,5.993402
824,Moulin Rouge!,2001-03-09,2001,52500000,179213434,126713434,13.691781
825,Playing by Heart,1998-12-30,1998,20000000,3970078,-16029922,3.010088
826,The Bridge on the River Kwai,1957-10-02,1957,3000000,27200000,24200000,8.851646
827,Diabolique,1955-01-29,1955,0,0,0,6.028408
828,The Day the Earth Stood Still,1951-09-17,1951,1200000,0,-1200000,9.360003
829,Chinatown,1974-06-20,1974,6000000,30000000,24000000,12.29227
830,Forbidden Planet,1956-03-15,1956,1900000,3250000,1350000,6.379966
831,This Island Earth,1955-06-01,1955,800000,0,-800000,3.187177
832,M,1931-05-11,1931,0,0,0,12.752421
833,Umberto D.,1952-01-20,1952,0,0,0,5.71023
834,Underworld: Evolution,2006-01-12,2006,50000000,111340801,61340801,12.496805
836,Barren Lives,1963-08-22,1963,0,0,0,0.684876
837,Videodrome,1983-02-04,1983,5952000,2120439,-3831561,7.945039
